# Time (s),Acceleration (g)
26.48,-0.005098500
26.50,0.001937430
26.52,0.008157600
26.54,0.003568950
26.56,-0.002957130
26.58,-0.006220170
26.60,-0.003466980
26.62,-0.001325610
26.64,0.007749720
26.66,0.020903849
26.68,0.033344190
26.70,0.045886498
26.72,0.058836689
26.74,0.057307139
26.76,0.047314080
26.78,0.030590999
26.80,0.010910789
26.82,-0.000407880
26.84,-0.003365010
26.86,-0.007035930
26.88,-0.010298970
26.90,-0.020495970
26.92,-0.019170359
26.94,0.002549250
26.96,0.013663979
26.98,0.024778708
27.00,0.027124019
27.02,0.027022049
27.04,0.015805349
27.06,-0.001937430
27.08,-0.009687150
27.10,-0.022025520
27.12,-0.017028990
27.14,-0.012236400
27.16,-0.006526080
27.18,-0.013154129
27.20,-0.016621109
27.22,-0.019680209
27.24,-0.024676740
27.26,-0.024064920
27.28,-0.017844749
27.30,-0.012644279
27.32,-0.018864449
27.34,-0.027022049
27.36,-0.032936308
27.38,-0.034261917
27.40,-0.046294380
27.42,-0.043847098
27.44,-0.034057980
27.46,-0.021719608
27.48,-0.007035930
27.50,0.003059100
27.52,0.000305910
27.54,-0.009483210
27.56,-0.009075329
27.58,-0.015295499
27.60,-0.016723079
27.62,-0.024268858
27.64,-0.032936308
27.66,-0.042929367
27.68,-0.046600289
27.70,-0.040482089
27.72,-0.035587530
27.74,-0.026308258
27.76,-0.017538840
27.78,-0.002039400
27.80,0.015907320
27.82,0.028959479
27.84,0.036913139
27.86,0.036097380
27.88,0.027429929
27.90,0.010298970
27.92,-0.004588650
27.94,-0.012746250
27.96,-0.024982649
27.98,-0.023351129
28.00,-0.012848220
28.02,-0.006933960
28.04,0.001835460
28.06,0.009483210
28.08,0.020393999
28.10,0.029163419
28.12,0.037219049
28.14,0.031712669
28.16,0.018456570
28.18,0.002447280
28.20,-0.015907320
28.22,-0.032528428
28.24,-0.022331429
28.26,-0.012032460
28.28,0.001529550
28.30,0.015601410
28.32,0.030387058
28.34,0.024778708
28.36,0.013867920
28.38,0.010400939
28.40,0.002447280
28.42,-0.001019700
28.44,-0.002345310
28.46,-0.003670920
28.48,-0.004894560
28.50,-0.009075329
28.52,-0.015805349
28.54,-0.015091560
28.56,-0.007749720
28.58,0.000000000
28.60,-0.002039400
28.62,-0.015091560
28.64,-0.022943249
28.66,-0.038136780
28.68,-0.037219049
28.70,-0.025594470
28.72,-0.016723079
28.74,-0.001427580
28.76,0.015601410
28.78,0.030794940
28.80,0.040074208
28.82,0.041399817
28.84,0.039258449
28.86,0.033548130
28.88,0.018660509
28.90,0.012746250
28.92,0.007137900
28.94,-0.000101970
28.96,-0.006933960
28.98,-0.013256100
29.00,-0.013052160
29.02,-0.011726550
29.04,-0.010400939
29.06,-0.008565479
29.08,-0.014377770
29.10,-0.020903849
29.12,-0.027429929
29.14,-0.035689499
29.16,-0.036607230
29.18,-0.030285090
29.20,-0.023147190
29.22,0.001835460
29.24,0.010095029
29.26,0.020699909
29.28,0.026104319
29.30,0.020292029
29.32,0.016315199
29.34,0.010910789
29.36,0.015907320
29.38,0.020190059
29.40,0.024676740
29.42,0.014377770
29.44,0.005608350
29.46,-0.006730020
29.48,-0.009891090
29.50,-0.002651220
29.52,0.001631520
29.54,0.010197000
29.56,0.009585179
29.58,0.003976830
29.60,0.000000000
29.62,-0.006730020
29.64,-0.010095029
29.66,-0.011114729
29.68,-0.011726550
29.70,-0.013358070
29.72,-0.017130959
29.74,-0.020292029
29.76,-0.010604879
29.78,-0.001019700
29.80,0.005608350
29.82,0.013154129
29.84,0.020393999
29.86,0.020292029
29.88,0.017232929
29.90,0.014581710
29.92,0.011114729
29.94,0.013052160
29.96,0.015499439
29.98,0.013969889
30.00,0.011930489
30.02,0.009891090
30.04,0.006118200
30.06,-0.002855160
30.08,-0.005098500
30.10,-0.008565479
30.12,-0.018150659
30.14,-0.032732367
30.16,-0.042827399
30.18,-0.052820457
30.20,-0.048129839
30.22,-0.040176180
30.24,-0.029571299
30.26,-0.011216700
30.28,0.005098500
30.30,0.013460039
30.32,0.016009289
30.34,0.018048690
30.36,0.019884149
30.38,0.026002349
30.40,0.033752067
30.42,0.033446158
30.44,0.025696440
30.46,0.017640809
30.48,0.004588650
30.50,-0.008667450
30.52,-0.019374299
30.54,-0.023351129
30.56,-0.030998879
30.58,-0.028245690
30.60,-0.023147190
30.62,-0.017742779
30.64,-0.012338370
30.66,-0.012848220
30.68,-0.013154129
30.70,-0.008157600
30.72,-0.002651220
30.74,0.003976830
30.76,0.006628050
30.78,0.005608350
30.80,0.005098500
30.82,0.006526080
30.84,0.012848220
30.86,0.018252629
30.88,0.024778708
30.90,0.031304790
30.92,0.030387058
30.94,0.025594470
30.96,0.022025520
30.98,0.016621109
31.00,0.019578240
31.02,0.023860979
31.04,0.028755540
31.06,0.030692969
31.08,0.019986120
31.10,0.010808820
31.12,-0.003976830
31.14,-0.016621109
31.16,-0.032834340
31.18,-0.034159949
31.20,-0.022331429
31.22,-0.015091560
31.24,-0.001019700
31.26,0.001121670
31.28,-0.005404410
31.30,-0.010298970
31.32,-0.012848220
31.34,-0.014581710
31.36,-0.013154129
31.38,-0.010604879
31.40,-0.007239870
31.42,-0.001835460
31.44,0.003365010
31.46,0.008667450
31.48,0.016111260
31.50,0.024370829
31.52,0.032528428
31.54,0.034771767
31.56,0.032426458
31.58,0.021719608
31.60,0.007443810
31.62,0.000917730
31.64,-0.001529550
31.66,-0.004792590
31.68,-0.007647750
31.70,-0.012338370
31.72,-0.015907320
31.74,-0.011828520
31.76,-0.005710320
31.78,-0.000611820
31.80,-0.000305910
31.82,-0.000305910
31.84,0.001427580
31.86,0.004690620
31.88,0.007341840
31.90,0.008769420
31.92,0.009993060
31.94,0.012644279
31.96,0.014989589
31.98,0.017538840
32.00,0.020393999
32.02,0.026104319
32.04,0.032324490
32.06,0.029265390
32.08,0.023555070
32.10,0.010706850
32.12,-0.000101970
32.14,-0.001121670
32.16,-0.003670920
32.18,-0.005404410
32.20,-0.008463510
32.22,-0.005302440
32.24,-0.000713790
32.26,0.003772890
32.28,0.009789120
32.30,0.015805349
32.32,0.020903849
32.34,0.014581710
32.36,0.007443810
32.38,0.002141370
32.40,-0.002243340
32.42,-0.007137900
32.44,-0.010197000
32.46,-0.007647750
32.48,-0.005506380
32.50,-0.002957130
32.52,-0.001529550
32.54,0.000000000
32.56,-0.000101970
32.58,-0.000611820
32.60,-0.001121670
32.62,-0.001019700
32.64,-0.000305910
32.66,0.000101970
32.68,0.001631520
32.70,0.005404410
32.72,0.008769420
32.74,0.012848220
32.76,0.015703379
32.78,0.013358070
32.80,0.010400939
32.82,0.005710320
32.84,0.000611820
32.86,-0.004078800
32.88,-0.009993060
32.90,-0.009789120
32.92,-0.004690620
32.94,-0.000713790
32.96,0.003161070
32.98,0.004588650
33.00,0.006933960
33.02,0.005302440
33.04,0.004588650
33.06,0.001835460
33.08,-0.000203940
33.10,-0.002957130
33.12,-0.002855160
33.14,-0.001733490
33.16,-0.000611820
33.18,-0.000509850
33.20,-0.001733490
33.22,-0.002243340
33.24,-0.003670920
33.26,-0.003263040
33.28,-0.000713790
33.30,0.001427580
33.32,0.004180770
33.34,0.006628050
33.36,0.006424110
33.38,0.005302440
33.40,0.000611820
33.42,-0.004588650
33.44,-0.007749720
33.46,-0.006526080
33.48,-0.006628050
33.50,-0.010910789
33.52,-0.016417170
33.54,-0.017742779
33.56,-0.011930489
33.58,-0.007137900
33.60,-0.003670920
33.62,-0.002549250
33.64,-0.000203940
33.66,0.000407880
33.68,0.003670920
33.70,0.008361540
33.72,0.011726550
33.74,0.007137900
33.76,0.003874860
33.78,-0.001019700
33.80,-0.002549250
33.82,-0.003466980
33.84,-0.004180770
33.86,-0.004588650
33.88,-0.006628050
33.90,-0.012236400
33.92,-0.011930489
33.94,-0.011012760
33.96,-0.009993060
33.98,-0.008259570
34.00,-0.007749720
34.02,-0.011216700
34.04,-0.014071860
34.06,-0.016927020
34.08,-0.014683679
34.10,-0.013256100
34.12,-0.011318670
34.14,-0.011012760
34.16,-0.009993060
34.18,-0.009993060
34.20,-0.006424110
34.22,-0.000203940
34.24,0.005506380
34.26,0.011216700
34.28,0.015499439
34.30,0.020088090
34.32,0.017334899
34.34,0.014275800
34.36,0.010502910
34.38,0.006526080
34.40,0.001019700
34.42,-0.006831990
34.44,-0.010706850
34.46,-0.012440339
34.48,-0.014071860
34.50,-0.016927020
34.52,-0.021923549
34.54,-0.027429929
34.56,-0.027939779
34.58,-0.022127490
34.60,-0.018150659
34.62,-0.011828520
34.64,-0.006220170
34.66,0.000000000
34.68,0.005506380
34.70,0.010095029
34.72,0.014683679
34.74,0.019068390
34.76,0.023657040
34.78,0.026716140
34.80,0.026002349
34.82,0.023147190
34.84,0.017436870
34.86,0.012950189
34.88,0.005506380
34.90,-0.004792590
34.92,-0.015193529
34.94,-0.021413699
34.96,-0.025900379
34.98,-0.025696440
35.00,-0.024982649
35.02,-0.023045220
35.04,-0.018252629
35.06,-0.013867920
35.08,-0.008361540
35.10,-0.001427580
35.12,0.004486680
35.14,0.009075329
35.16,0.009891090
35.18,0.010197000
35.20,0.010197000
35.22,0.010604879
35.24,0.013867920
35.26,0.012338370
35.28,0.010197000
35.30,0.007341840
35.32,0.001937430
35.34,-0.002855160
35.36,-0.008463510
35.38,-0.013358070
35.40,-0.019374299
35.42,-0.019782179
35.44,-0.014173829
35.46,-0.010197000
35.48,-0.004486680
35.50,-0.004486680
35.52,-0.004078800
35.54,-0.004588650
35.56,-0.004996530
35.58,-0.003976830
35.60,-0.002141370
35.62,-0.002243340
35.64,-0.001631520
35.66,-0.001631520
35.68,-0.001223640
35.70,-0.001223640
35.72,0.002855160
35.74,0.006933960
35.76,0.011726550
35.78,0.009789120
35.80,0.005710320
35.82,0.001733490
35.84,-0.003161070
35.86,-0.007953660
35.88,-0.009381240
35.90,-0.009381240
35.92,-0.009687150
35.94,-0.009381240
35.96,-0.008769420
35.98,-0.005302440
36.00,-0.002243340
36.02,0.001427580
36.04,0.003874860
36.06,0.003466980
36.08,0.003466980
36.10,0.002957130
36.12,0.004078800
36.14,0.005506380
36.16,0.006831990
36.18,0.008667450
36.20,0.008871390
36.22,0.007851690
36.24,0.007137900
36.26,0.006220170
36.28,0.007647750
36.30,0.008871390
36.32,0.010400939
36.34,0.011318670
36.36,0.009177300
36.38,0.007647750
36.40,0.005404410
36.42,0.006322140
36.44,0.008055630
36.46,0.009891090
36.48,0.012032460
36.50,0.013765950
36.52,0.010706850
36.54,0.007851690
36.56,0.004486680
36.58,0.001223640
36.60,-0.002141370
36.62,-0.004282740
36.64,-0.006933960
36.66,-0.008871390
36.68,-0.012236400
36.70,-0.016213229
36.72,-0.020190059
36.74,-0.023759008
36.76,-0.026308258
36.78,-0.027531899
36.80,-0.028347658
36.82,-0.029265390
36.84,-0.028347658
36.86,-0.027531899
36.88,-0.026308258
36.90,-0.025594470
36.92,-0.022331429
36.94,-0.017640809
36.96,-0.013154129
36.98,-0.011114729
37.00,-0.010706850
37.02,-0.009687150
37.04,-0.009279270
37.06,-0.007341840
37.08,-0.006016230
37.10,-0.004078800
37.12,-0.002345310
37.14,0.001835460
37.16,0.003568950
37.18,0.004282740
37.20,0.004894560
37.22,0.004384710
37.24,0.004384710
37.26,0.003874860
37.28,0.003670920
37.30,0.003263040
37.32,0.004792590
37.34,0.006424110
37.36,0.008667450
37.38,0.011216700
37.40,0.013663979
37.42,0.016315199
37.44,0.018456570
37.46,0.017640809
37.48,0.017130959
37.50,0.016213229
37.52,0.014989589
37.54,0.011012760
37.56,0.006933960
37.58,0.003263040
37.60,0.000917730
37.62,0.001937430
37.64,0.002855160
37.66,0.004078800
37.68,0.005506380
37.70,0.007035930
37.72,0.009687150
37.74,0.011930489
37.76,0.014581710
37.78,0.014581710
37.80,0.012746250
37.82,0.012440339
37.84,0.012644279
37.86,0.012848220
37.88,0.013256100
37.90,0.013562010
37.92,0.010808820
37.94,0.008055630
37.96,0.004690620
37.98,0.002039400
38.00,0.000509850
38.02,-0.001121670
38.04,-0.002549250
38.06,-0.001121670
38.08,0.001835460
38.10,0.004384710
38.12,0.007749720
38.14,0.010502910
38.16,0.013562010
38.18,0.010298970
38.20,0.006322140
38.22,0.001835460
38.24,-0.002753190
38.26,-0.008157600
38.28,-0.009075329
38.30,-0.005506380
38.32,-0.003059100
38.34,0.000611820
38.36,0.001223640
38.38,0.002243340
38.40,0.002753190
38.42,0.003263040
38.44,0.004894560
38.46,0.007035930
38.48,0.009075329
38.50,0.011420639
38.52,0.013562010
38.54,0.014275800
38.56,0.013969889
38.58,0.014275800
38.60,0.013765950
38.62,0.014173829
38.64,0.010400939
38.66,0.003059100
38.68,-0.003263040
38.70,-0.006424110
38.72,-0.008667450
38.74,-0.011420639
38.76,-0.016009289
38.78,-0.020088090
38.80,-0.019170359
38.82,-0.018558540
38.84,-0.017334899
38.86,-0.015907320
38.88,-0.014479739
38.90,-0.013154129
38.92,-0.012746250
38.94,-0.012236400
38.96,-0.011828520
38.98,-0.011624579
39.00,-0.010808820
39.02,-0.006526080
39.04,-0.002141370
39.06,0.000203940
39.08,-0.000407880
39.10,-0.000407880
39.12,-0.001427580
39.14,-0.001937430
39.16,-0.000815760
39.18,0.001121670
39.20,0.002753190
39.22,0.005098500
39.24,0.005404410
39.26,0.004282740
39.28,0.003059100
39.30,0.001121670
39.32,-0.000509850
39.34,-0.002447280
39.36,-0.002039400
39.38,-0.000713790
39.40,0.000407880
39.42,0.001937430
39.44,0.003365010
39.46,0.004894560
39.48,0.005812290
39.50,0.006628050
39.52,0.007545780
39.54,0.008259570
39.56,0.009279270
39.58,0.012950189
39.60,0.017232929
39.62,0.014683679
39.64,0.010706850
39.66,0.007137900
39.68,0.003568950
39.70,0.000203940
39.72,-0.003263040
39.74,-0.006526080
39.76,-0.009687150
39.78,-0.009279270
39.80,-0.008463510
39.82,-0.007443810
39.84,-0.005200470
39.86,-0.003059100
39.88,-0.000407880
39.90,0.003365010
39.92,0.005302440
39.94,0.004486680
39.96,0.004078800
39.98,0.003059100
40.00,0.002039400
40.02,0.001019700
40.04,0.000101970
40.06,-0.001019700
40.08,-0.001427580
40.10,0.000203940
40.12,0.001631520
40.14,0.003059100
40.16,0.002345310
40.18,0.001631520
40.20,0.001631520
40.22,0.002651220
40.24,0.003263040
40.26,0.004588650
40.28,0.004690620
40.30,0.002141370
40.32,-0.000305910
40.34,-0.003059100
40.36,-0.006118200
40.38,-0.008871390
40.40,-0.011828520
40.42,-0.010910789
40.44,-0.009585179
40.46,-0.007953660
40.48,-0.006933960
40.50,-0.006424110
40.52,-0.005812290
40.54,-0.005098500
40.56,-0.004180770
40.58,-0.003365010
40.60,-0.002447280
40.62,-0.001427580
40.64,-0.000509850
40.66,0.000407880
40.68,0.001325610
40.70,0.002141370
40.72,0.000101970
40.74,-0.001835460
40.76,-0.004078800
40.78,-0.006526080
40.80,-0.008871390
40.82,-0.011216700
40.84,-0.013154129
40.86,-0.015397470
40.88,-0.016825049
40.90,-0.017742779
40.92,-0.018762479
40.94,-0.019782179
40.96,-0.020597940
40.98,-0.021719608
41.00,-0.020190059
41.02,-0.017640809
41.04,-0.013765950
41.06,-0.006628050
41.08,-0.001427580
41.10,0.002039400
41.12,0.005608350
41.14,0.008361540
41.16,0.009075329
41.18,0.010400939
41.20,0.009483210
41.22,0.008157600
41.24,0.006220170
41.26,0.003365010
41.28,0.000305910
41.30,-0.002447280
41.32,-0.005812290
41.34,-0.004588650
41.36,-0.001325610
41.38,0.001325610
41.40,0.003365010
41.42,0.004894560
41.44,0.005506380
41.46,0.005914260
41.48,0.006322140
41.50,0.006628050
41.52,0.007035930
41.54,0.007341840
41.56,0.007647750
41.58,0.007851690
41.60,0.007443810
41.62,0.007035930
41.64,0.006526080
41.66,0.005914260
41.68,0.005506380
41.70,0.004894560
41.72,0.006220170
41.74,0.008055630
41.76,0.009789120
41.78,0.011624579
41.80,0.012848220
41.82,0.014173829
41.84,0.013358070
41.86,0.012542310
41.88,0.011624579
41.90,0.010502910
41.92,0.008871390
41.94,0.007341840
41.96,0.005710320
41.98,0.004078800
42.00,0.002447280
42.02,0.000713790
42.04,0.000407880
42.06,0.000815760
42.08,0.000917730
42.10,0.002345310
42.12,0.004282740
42.14,0.005302440
42.16,0.006220170
42.18,0.007341840
42.20,0.008055630
42.22,0.009075329
42.24,0.009687150
42.26,0.009687150
42.28,0.009483210
42.30,0.009075329
42.32,0.002549250
42.34,0.000000000
42.36,-0.000509850
42.38,-0.002039400
42.40,-0.002447280
42.42,-0.003365010
42.44,-0.004894560
42.46,-0.006526080
42.48,-0.008157600
42.50,-0.009891090
42.52,-0.011624579
42.54,-0.013052160
42.56,-0.010808820
42.58,-0.009075329
42.60,-0.006730020
42.62,-0.004384710
42.64,-0.001937430
42.66,-0.001121670
42.68,-0.000917730
42.70,-0.000509850
42.72,-0.000407880
42.74,0.000509850
42.76,0.001427580
42.78,0.002447280
42.80,0.003568950
42.82,0.004384710
42.84,0.004486680
42.86,0.003976830
42.88,0.001325610
42.90,-0.000815760
42.92,-0.003670920
42.94,-0.004792590
42.96,-0.005608350
42.98,-0.006322140
43.00,-0.006933960
43.02,-0.007443810
43.04,-0.008157600
43.06,-0.007647750
43.08,-0.006526080
43.10,-0.002855160
43.12,0.000509850
43.14,0.004690620
43.16,0.006628050
43.18,0.006118200
43.20,0.006118200
43.22,0.005506380
43.24,0.004996530
43.26,0.004486680
43.28,0.003976830
43.30,0.002957130
43.32,0.000000000
43.34,-0.002651220
43.36,-0.005302440
43.38,-0.004282740
43.40,-0.003772890
43.42,-0.002549250
43.44,-0.001529550
43.46,-0.000203940
43.48,0.000203940
43.50,0.000000000
43.52,-0.000101970
43.54,-0.000407880
43.56,-0.000713790
43.58,-0.000611820
43.60,-0.000101970
43.62,0.000305910
43.64,0.000713790
43.66,-0.000101970
43.68,-0.000713790
43.70,-0.001529550
43.72,-0.002447280
43.74,-0.002957130
43.76,-0.002855160
43.78,-0.002855160
43.80,-0.002549250
43.82,-0.002447280
43.84,-0.002141370
43.86,-0.002753190
43.88,-0.004486680
43.90,-0.005914260
43.92,-0.007749720
43.94,-0.008565479
43.96,-0.008361540
43.98,-0.008463510
44.00,-0.007647750
44.02,-0.005098500
44.04,-0.002855160
44.06,-0.000203940
44.08,0.001835460
44.10,0.001835460
44.12,0.002141370
44.14,0.002141370
44.16,0.002141370
44.18,0.003161070
44.20,0.004384710
44.22,0.004996530
44.24,0.004996530
44.26,0.004996530
44.28,0.004894560
44.30,0.004792590
44.32,0.005302440
44.34,0.006831990
44.36,0.008055630
44.38,0.009687150
44.40,0.009891090
44.42,0.009789120
44.44,0.009789120
44.46,0.009483210
44.48,0.009279270
44.50,0.009075329
44.52,0.008871390
44.54,0.008565479
44.56,0.008361540
44.58,0.008157600
44.60,0.007851690
44.62,0.006322140
44.64,0.004792590
44.66,0.003568950
44.68,0.003670920
44.70,0.003466980
44.72,0.003568950
44.74,0.003670920
44.76,0.003263040
44.78,0.001937430
44.80,0.001529550
44.82,0.001427580
44.84,0.001223640
44.86,0.001223640
44.88,0.001121670
44.90,0.000000000
44.92,-0.001019700
44.94,-0.002039400
44.96,-0.002549250
44.98,-0.002957130
45.00,-0.003365010
45.02,-0.003772890
45.04,-0.004894560
45.06,-0.006424110
45.08,-0.007851690
45.10,-0.009381240
45.12,-0.010910789
45.14,-0.012440339
45.16,-0.014071860
45.18,-0.014581710
45.20,-0.012236400
45.22,-0.010502910
45.24,-0.007953660
45.26,-0.006831990
45.28,-0.006424110
45.30,-0.005914260
45.32,-0.005710320
45.34,-0.005404410
45.36,-0.005098500
45.38,-0.004894560
45.40,-0.004588650
45.42,-0.004282740
45.44,-0.003976830
45.46,-0.003161070
45.48,-0.002651220
45.50,-0.001121670
45.52,0.001019700
45.54,0.003161070
45.56,0.004690620
45.58,0.004894560
45.60,0.005506380
45.62,0.005608350
45.64,0.006424110
45.66,0.008565479
45.68,0.010298970
45.70,0.008565479
45.72,0.007239870
45.74,0.005404410
45.76,0.003365010
45.78,0.002855160
45.80,0.002957130
45.82,0.002855160
45.84,0.002753190
45.86,0.001223640
45.88,-0.000101970
45.90,-0.001019700
45.92,-0.001121670
45.94,-0.001631520
45.96,-0.001529550
45.98,-0.003161070
46.00,-0.006933960
46.02,-0.010095029
46.04,-0.010400939
46.06,-0.010706850
46.08,-0.010808820
46.10,-0.010095029
46.12,-0.009075329
46.14,-0.008055630
46.16,-0.007545780
46.18,-0.007341840
46.20,-0.006933960
46.22,-0.006831990
46.24,-0.006424110
46.26,-0.004078800
46.28,-0.001325610
46.30,0.001325610
46.32,0.004384710
46.34,0.007239870
46.36,0.010095029
46.38,0.008769420
46.40,0.006424110
46.42,0.004180770
46.44,0.001325610
46.46,-0.001427580
46.48,-0.003568950
46.50,-0.003772890
46.52,-0.004486680
46.54,-0.004690620
46.56,-0.004996530
46.58,-0.005200470
46.60,-0.005506380
46.62,-0.005710320
46.64,-0.005914260
46.66,-0.004690620
46.68,-0.002957130
46.70,-0.001325610
46.72,0.000713790
46.74,0.001733490
46.76,0.001937430
46.78,0.002549250
46.80,0.002549250
46.82,0.003568950
46.84,0.005098500
46.86,0.006526080
46.88,0.008157600
46.90,0.009585179
46.92,0.009891090
46.94,0.010400939
46.96,0.010706850
46.98,0.011012760
47.00,0.011216700
47.02,0.010604879
47.04,0.010095029
47.06,0.009483210
47.08,0.008769420
47.10,0.008055630
47.12,0.007341840
47.14,0.006424110
47.16,0.005608350
47.18,0.004690620
47.20,0.003874860
47.22,0.003161070
47.24,0.002753190
47.26,0.002141370
47.28,0.001733490
47.30,0.001223640
47.32,0.000713790
47.34,0.000305910
47.36,0.000815760
47.38,0.001325610
47.40,0.001937430
47.42,0.002243340
47.44,0.000917730
47.46,-0.000305910
47.48,-0.001733490
47.50,-0.003161070
47.52,-0.004792590
47.54,-0.005404410
47.56,-0.004894560
47.58,-0.004384710
47.60,-0.003874860
47.62,-0.002549250
47.64,-0.000917730
47.66,0.000713790
47.68,0.001733490
47.70,0.002243340
47.72,0.003568950
47.74,0.006220170
47.76,0.008463510
47.78,0.011420639
47.80,0.010910789
47.82,0.008871390
47.84,0.007239870
47.86,0.004792590
47.88,0.002753190
47.90,0.000407880
47.92,-0.001631520
47.94,-0.002447280
47.96,-0.003365010
47.98,-0.004690620
48.00,-0.007035930
48.02,-0.008565479
48.04,-0.008973360
48.06,-0.009483210
48.08,-0.009687150
48.10,-0.009891090
48.12,-0.010095029
48.14,-0.010298970
48.16,-0.010400939
48.18,-0.009993060
48.20,-0.009687150
48.22,-0.009177300
48.24,-0.008871390
48.26,-0.009075329
48.28,-0.009279270
48.30,-0.009483210
48.32,-0.009789120
48.34,-0.009891090
48.36,-0.008973360
48.38,-0.008259570
48.40,-0.007239870
48.42,-0.006933960
48.44,-0.006933960
48.46,-0.006831990
48.48,-0.006831990
48.50,-0.006730020
48.52,-0.006730020
48.54,-0.006526080
48.56,-0.005710320
48.58,-0.005098500
48.60,-0.004384710
48.62,-0.003466980
48.64,-0.002345310
48.66,-0.001325610
48.68,-0.000203940
48.70,0.001019700
48.72,0.001733490
48.74,0.000917730
48.76,0.000305910
48.78,-0.000509850
48.80,-0.001427580
48.82,-0.000713790
48.84,0.000611820
48.86,0.001631520
48.88,0.001325610
48.90,0.001223640
48.92,0.000815760
48.94,0.000509850
48.96,0.000000000
48.98,0.000203940
49.00,0.000917730
49.02,0.001427580
49.04,0.002141370
49.06,0.002243340
49.08,0.001019700
49.10,0.000000000
49.12,-0.001223640
49.14,-0.002447280
49.16,-0.002447280
49.18,-0.001937430
49.20,-0.001631520
49.22,-0.001835460
49.24,-0.002243340
49.26,-0.002753190
49.28,-0.003059100
49.30,-0.002651220
49.32,-0.002243340
49.34,-0.002243340
49.36,-0.003263040
49.38,-0.004180770
49.40,-0.005200470
49.42,-0.004690620
49.44,-0.004384710
49.46,-0.003874860
49.48,-0.003263040
49.50,-0.002651220
49.52,-0.002039400
49.54,-0.001937430
49.56,-0.001835460
49.58,-0.001529550
49.60,0.001325610
49.62,0.004180770
49.64,0.006831990
49.66,0.007137900
49.68,0.007749720
49.70,0.007953660
49.72,0.008157600
49.74,0.008259570
49.76,0.008565479
49.78,0.007953660
49.80,0.006220170
49.82,0.004894560
49.84,0.003161070
49.86,0.002957130
49.88,0.003059100
49.90,0.003263040
49.92,0.003568950
49.94,0.003772890
49.96,0.002447280
49.98,0.000713790
50.00,-0.000815760
50.02,-0.002855160
50.04,-0.003568950
50.06,-0.002243340
50.08,-0.001325610
50.10,0.000101970
50.12,0.000305910
50.14,0.000101970
50.16,-0.000101970
50.18,-0.000509850
50.20,-0.000815760
50.22,-0.001121670
50.24,-0.001529550
50.26,-0.001223640
50.28,-0.000815760
50.30,-0.000407880
50.32,0.000101970
50.34,0.000509850
50.36,0.000815760
50.38,0.000815760
50.40,0.000917730
50.42,0.001019700
50.44,0.002243340
50.46,0.003365010
50.48,0.004690620
50.50,0.006016230
50.52,0.007341840
50.54,0.008055630
50.56,0.006322140
50.58,0.005098500
50.60,0.003263040
50.62,0.001631520
50.64,-0.000407880
50.66,0.000000000
50.68,0.003059100
50.70,0.005302440
50.72,0.008871390
50.74,0.008361540
50.76,0.003161070
50.78,-0.000203940
50.80,-0.006322140
50.82,-0.002855160
50.84,0.005914260
50.86,0.013256100
50.88,0.022535370
50.90,0.018864449
50.92,0.009585179
50.94,0.009279270
50.96,0.007851690
50.98,0.009177300
51.00,0.001631520
51.02,-0.008565479
51.04,-0.020393999
51.06,-0.015091560
51.08,-0.000713790
51.10,0.010910789
51.12,0.010095029
51.14,0.004894560
51.16,0.000305910
51.18,-0.007035930
51.20,-0.010910789
51.22,-0.001529550
51.24,0.007035930
51.26,0.014071860
51.28,0.006831990
51.30,0.002039400
51.32,0.003568950
51.34,0.009177300
51.36,0.008769420
51.38,0.005302440
51.40,0.002447280
51.42,0.001631520
51.44,0.001325610
51.46,-0.001121670
51.48,-0.003466980
51.50,-0.006831990
51.52,-0.005506380
51.54,-0.002039400
51.56,0.001427580
51.58,0.004894560
51.60,0.009891090
51.62,0.005914260
51.64,-0.004894560
51.66,-0.012134429
51.68,-0.009687150
51.70,-0.006118200
51.72,-0.002447280
51.74,0.003263040
51.76,0.003874860
51.78,0.001427580
51.80,-0.000101970
51.82,-0.000713790
51.84,0.000611820
51.86,0.001019700
51.88,0.002447280
51.90,0.001325610
51.92,0.000407880
51.94,-0.000815760
51.96,-0.002753190
51.98,-0.005608350
52.00,-0.008565479
52.02,-0.009483210
52.04,-0.006220170
52.06,-0.003670920
52.08,-0.000203940
52.10,0.003365010
52.12,0.003772890
52.14,-0.001427580
52.16,-0.004588650
52.18,-0.010502910
52.20,-0.007851690
52.22,-0.002345310
52.24,0.003161070
52.26,0.004180770
52.28,0.002651220
52.30,0.001325610
52.32,0.001529550
52.34,0.006220170
52.36,0.007443810
52.38,0.007545780
52.40,0.007749720
52.42,0.007443810
52.44,0.007239870
52.46,0.005812290
52.48,0.003874860
52.50,0.002141370
52.52,-0.000203940
52.54,-0.003365010
52.56,-0.006526080
52.58,-0.006933960
52.60,-0.005200470
52.62,-0.005506380
52.64,-0.005506380
52.66,-0.005812290
52.68,-0.003365010
52.70,0.000000000
52.72,0.003365010
52.74,0.007137900
52.76,0.009789120
52.78,0.008667450
52.80,0.008157600
52.82,0.006933960
52.84,0.007647750
52.86,0.007851690
52.88,0.008667450
52.90,0.006220170
52.92,0.003772890
52.94,0.000713790
52.96,-0.000101970
52.98,0.000407880
53.00,0.000509850
53.02,-0.001019700
53.04,-0.002957130
53.06,-0.004690620
53.08,-0.007035930
53.10,-0.006628050
53.12,-0.004486680
