# Time (s),Acceleration (g)
94.23000000,0.00561439
94.24000000,-0.00083725
94.25000000,0.02005574
94.26000000,0.05270184
94.27000000,0.05428905
94.28000000,0.07078505
94.29000000,0.16449898
94.30000000,0.30166497
94.31000000,0.41661906
94.32000000,0.44996276
94.33000000,0.32915506
94.34000000,0.08799739
94.35000000,-0.10221633
94.36000000,-0.18501957
94.37000000,-0.27450848
94.38000000,-0.41175722
94.39000000,-0.55094553
94.40000000,-0.65191472
94.41000000,-0.61370854
94.42000000,-0.39756543
94.43000000,-0.15039511
94.44000000,0.03506732
94.45000000,0.21320273
94.46000000,0.39934660
94.47000000,0.50784906
94.48000000,0.45582283
94.49000000,0.32682952
94.50000000,0.26150047
94.51000000,0.19943893
94.52000000,0.05643292
94.53000000,-0.06041808
94.54000000,-0.08149661
94.55000000,-0.09240214
94.56000000,-0.11001274
94.57000000,-0.07778170
94.58000000,-0.04358589
94.59000000,-0.07249445
94.60000000,-0.13775174
94.61000000,-0.19397518
94.62000000,-0.20459753
94.63000000,-0.14343014
94.64000000,-0.04761954
94.65000000,0.02312930
94.66000000,0.06526052
94.67000000,0.09380768
94.68000000,0.10568686
94.69000000,0.05275162
94.70000000,-0.11412590
94.71000000,-0.28460326
94.72000000,-0.33609482
94.73000000,-0.35044242
94.74000000,-0.37786657
94.75000000,-0.36072535
94.76000000,-0.35394204
94.77000000,-0.38829496
94.78000000,-0.35928748
94.79000000,-0.24778775
94.80000000,-0.12086266
94.81000000,-0.00122257
94.82000000,0.08528782
94.83000000,0.12919503
94.84000000,0.18254598
94.85000000,0.25441007
94.86000000,0.31106280
94.87000000,0.37217459
94.88000000,0.44835809
94.89000000,0.47748195
94.90000000,0.40016833
94.91000000,0.22637366
94.92000000,0.02273622
94.93000000,-0.16228529
94.94000000,-0.33444683
94.95000000,-0.45284625
94.96000000,-0.42907042
94.97000000,-0.30294702
94.98000000,-0.21103882
94.99000000,-0.16674822
95.00000000,-0.06565878
95.01000000,0.12131781
95.02000000,0.32786783
95.03000000,0.51668571
95.04000000,0.62714325
95.05000000,0.52868386
95.06000000,0.29973639
95.07000000,0.21578558
95.08000000,0.26739480
95.09000000,0.25311508
95.10000000,0.18101372
95.11000000,0.11281993
95.12000000,0.05158271
95.13000000,0.02389737
95.14000000,0.03060374
95.15000000,0.07258238
95.16000000,0.10415396
95.17000000,0.02083157
95.18000000,-0.14984815
95.19000000,-0.22552220
95.20000000,-0.13043376
95.21000000,-0.11326538
95.22000000,-0.32235624
95.23000000,-0.48152788
95.24000000,-0.54152507
95.25000000,-0.63931208
95.26000000,-0.53906699
95.27000000,-0.25223323
95.28000000,-0.09824023
95.29000000,0.04982288
95.30000000,0.39708700
95.31000000,0.75330803
95.32000000,0.81004029
95.33000000,0.48538761
95.34000000,0.15485417
95.35000000,0.25383208
95.36000000,0.59004133
95.37000000,0.57676630
95.38000000,0.11479570
95.39000000,-0.24148222
95.40000000,-0.25918851
95.41000000,-0.36482882
95.42000000,-0.69872417
95.43000000,-1.01440895
95.44000000,-1.16248628
95.45000000,-0.92072799
95.46000000,-0.22337510
95.47000000,0.45779731
95.48000000,0.62336498
95.49000000,0.43305946
95.50000000,0.35036743
95.51000000,0.42008959
95.52000000,0.52471551
95.53000000,0.65012451
95.54000000,0.75034761
95.55000000,0.76204319
95.56000000,0.45747405
95.57000000,-0.16194716
95.58000000,-0.55203686
95.59000000,-0.54158713
95.60000000,-0.47344507
95.61000000,-0.39530002
95.62000000,-0.34854294
95.63000000,-0.55028931
95.64000000,-0.88203627
95.65000000,-1.18737671
95.66000000,-1.31072718
95.67000000,-0.83076583
95.68000000,0.03106342
95.69000000,0.49547852
95.70000000,0.62060240
95.71000000,0.82484046
95.72000000,0.91931728
95.73000000,0.71404479
95.74000000,0.42096563
95.75000000,0.28991121
95.76000000,0.27099916
95.77000000,0.22810763
95.78000000,0.17481810
95.79000000,-0.03688599
95.80000000,-0.43438677
95.81000000,-0.60433268
95.82000000,-0.33896408
95.83000000,0.03540739
95.84000000,0.19925015
95.85000000,0.27026277
95.86000000,0.35681454
95.87000000,0.27024144
95.88000000,0.14363379
95.89000000,0.27549766
95.90000000,0.49677415
95.91000000,0.60728987
95.92000000,0.58086719
95.93000000,0.41237206
95.94000000,0.30875537
95.95000000,0.29744059
95.96000000,0.18601974
95.97000000,0.06968014
95.98000000,0.03756613
95.99000000,0.02328253
96.00000000,0.02798985
96.01000000,-0.01186108
96.02000000,-0.15784692
96.03000000,-0.33076490
96.04000000,-0.43503070
96.05000000,-0.45811992
96.06000000,-0.47900192
96.07000000,-0.55552872
96.08000000,-0.63249904
96.09000000,-0.64646196
96.10000000,-0.61000656
96.11000000,-0.54881395
96.12000000,-0.47022797
96.13000000,-0.38566750
96.14000000,-0.28226738
96.15000000,-0.14047424
96.16000000,0.00131309
96.17000000,0.09580607
96.18000000,0.14393378
96.19000000,0.16799342
96.20000000,0.21178168
96.21000000,0.30593783
96.22000000,0.41734834
96.23000000,0.49203450
96.24000000,0.47417822
96.25000000,0.31893614
96.26000000,0.08876545
96.27000000,-0.06903556
96.28000000,-0.14826288
96.29000000,-0.29509566
96.30000000,-0.52980363
96.31000000,-0.77244830
96.32000000,-0.99949176
96.33000000,-1.11435341
96.34000000,-1.00693710
96.35000000,-0.75226390
96.36000000,-0.49531495
96.37000000,-0.28038536
96.38000000,-0.06885001
96.39000000,0.17698718
96.40000000,0.44179073
96.41000000,0.65664144
96.42000000,0.77499301
96.43000000,0.83062359
96.44000000,0.87321837
96.45000000,0.88024993
96.46000000,0.78192760
96.47000000,0.57274171
96.48000000,0.32898438
96.49000000,0.11981723
96.50000000,-0.05058578
96.51000000,-0.20568239
96.52000000,-0.31597960
96.53000000,-0.36198348
96.54000000,-0.39428692
96.55000000,-0.39392487
96.56000000,-0.29694342
96.57000000,-0.15241743
96.58000000,-0.03439494
96.59000000,0.02079213
96.60000000,-0.02582918
96.61000000,-0.12848709
96.62000000,-0.18241344
96.63000000,-0.15614657
96.64000000,-0.07827758
96.65000000,0.00308908
96.66000000,0.07576197
96.67000000,0.19524754
96.68000000,0.35478834
96.69000000,0.48015725
96.70000000,0.54176428
96.71000000,0.47729963
96.72000000,0.24294336
96.73000000,0.02689594
96.74000000,0.00203719
96.75000000,-0.00479137
96.76000000,-0.14805858
96.77000000,-0.31240498
96.78000000,-0.44627112
96.79000000,-0.55957918
96.80000000,-0.56043582
96.81000000,-0.39959486
96.82000000,-0.14676748
96.83000000,0.05499635
96.84000000,0.14576020
96.85000000,0.19855643
96.86000000,0.21696419
96.87000000,0.15644526
96.88000000,0.06341147
96.89000000,-0.00773692
96.90000000,-0.05605600
96.91000000,-0.10919682
96.92000000,-0.18713563
96.93000000,-0.24221926
96.94000000,-0.20634055
96.95000000,-0.09803980
96.96000000,0.00324748
96.97000000,0.06857006
96.98000000,0.13258991
96.99000000,0.19806637
97.00000000,0.22402291
97.01000000,0.20989836
97.02000000,0.19587531
97.03000000,0.19861721
97.04000000,0.19231815
97.05000000,0.14009215
97.06000000,0.03848096
97.07000000,-0.07684489
97.08000000,-0.17192751
97.09000000,-0.24756534
97.10000000,-0.31741746
97.11000000,-0.38271095
97.12000000,-0.46011444
97.13000000,-0.57223031
97.14000000,-0.68247579
97.15000000,-0.70429783
97.16000000,-0.58522474
97.17000000,-0.36150052
97.18000000,-0.12846834
97.19000000,0.05726240
97.20000000,0.19893917
97.21000000,0.29168914
97.22000000,0.35414764
97.23000000,0.44008133
97.24000000,0.52120942
97.25000000,0.52421963
97.26000000,0.47073485
97.27000000,0.41611995
97.28000000,0.33997912
97.29000000,0.22486016
97.30000000,0.13252590
97.31000000,0.09034038
97.32000000,0.01066437
97.33000000,-0.19795711
97.34000000,-0.48934367
97.35000000,-0.66507725
97.36000000,-0.57219734
97.37000000,-0.31275410
97.38000000,-0.08790299
97.39000000,0.04445158
97.40000000,0.11592259
97.41000000,0.18528917
97.42000000,0.31313361
97.43000000,0.47911700
97.44000000,0.61069058
97.45000000,0.60052273
97.46000000,0.36696945
97.47000000,0.03903115
97.48000000,-0.16034249
97.49000000,-0.20290106
97.50000000,-0.20416953
97.51000000,-0.29862373
97.52000000,-0.58304467
97.53000000,-0.94459627
97.54000000,-1.19100758
97.55000000,-1.26167431
97.56000000,-1.04734081
97.57000000,-0.57034958
97.58000000,-0.20537982
97.59000000,-0.09977636
97.60000000,0.01204469
97.61000000,0.22999160
97.62000000,0.40504956
97.63000000,0.47376315
97.64000000,0.46227447
97.65000000,0.38935849
97.66000000,0.30939090
97.67000000,0.22998255
97.68000000,0.08218839
97.69000000,-0.11383820
97.70000000,-0.27337771
97.71000000,-0.35383860
97.72000000,-0.30419998
97.73000000,-0.12484846
97.74000000,0.05236371
97.75000000,0.16186117
97.76000000,0.26225302
97.77000000,0.31346786
97.78000000,0.24132253
97.79000000,0.12440883
97.80000000,0.05300312
97.81000000,0.00306645
97.82000000,-0.04172003
97.83000000,-0.04359817
97.84000000,-0.00580059
97.85000000,0.03204096
97.86000000,0.06769597
97.87000000,0.12192554
97.88000000,0.18338516
97.89000000,0.21355896
97.90000000,0.18830971
97.91000000,0.11583078
97.92000000,0.04491320
97.93000000,0.02111216
97.94000000,0.01024025
97.95000000,-0.03145262
97.96000000,-0.08107444
97.97000000,-0.12937735
97.98000000,-0.18491806
97.99000000,-0.23002392
98.00000000,-0.25001501
98.01000000,-0.22051295
98.02000000,-0.12884849
98.03000000,-0.02704852
98.04000000,0.02309504
98.05000000,0.03436068
98.06000000,0.07044756
98.07000000,0.15006280
98.08000000,0.25989257
98.09000000,0.39312900
98.10000000,0.46897954
98.11000000,0.39606291
98.12000000,0.23135770
98.13000000,0.07877153
98.14000000,-0.04099140
98.15000000,-0.12015666
98.16000000,-0.15779261
98.17000000,-0.20012166
98.18000000,-0.24683736
98.19000000,-0.24452023
98.20000000,-0.18763733
98.21000000,-0.08806850
98.22000000,0.03828053
98.23000000,0.13053397
98.24000000,0.14826224
98.25000000,0.10013841
98.26000000,0.02581948
98.27000000,-0.01162769
98.28000000,0.00122387
98.29000000,0.01911117
98.30000000,0.01100767
98.31000000,-0.02251188
98.32000000,-0.05653765
98.33000000,-0.05995969
98.34000000,-0.03681099
98.35000000,-0.01600916
98.36000000,-0.00450108
98.37000000,0.01281212
98.38000000,0.05773954
98.39000000,0.14208537
98.40000000,0.23357656
98.41000000,0.28265465
98.42000000,0.27654761
98.43000000,0.23273479
98.44000000,0.17694451
98.45000000,0.11212751
98.46000000,0.00962024
98.47000000,-0.12904439
98.48000000,-0.26376265
98.49000000,-0.37159725
98.50000000,-0.45265552
98.51000000,-0.50969811
98.52000000,-0.53310800
98.53000000,-0.50108450
98.54000000,-0.39313740
98.55000000,-0.22281068
98.56000000,-0.05444810
98.57000000,0.09762991
98.58000000,0.28937976
98.59000000,0.49979987
98.60000000,0.64333603
98.61000000,0.67628794
98.62000000,0.60139101
98.63000000,0.46919031
98.64000000,0.33152908
98.65000000,0.19980681
98.66000000,0.09172264
98.67000000,0.02479992
98.68000000,-0.02069515
98.69000000,-0.08161816
98.70000000,-0.16201375
98.71000000,-0.22238915
98.72000000,-0.24524950
98.73000000,-0.24500318
98.74000000,-0.21508346
98.75000000,-0.15716419
98.76000000,-0.11729580
98.77000000,-0.12005580
98.78000000,-0.12048897
98.79000000,-0.09144852
98.80000000,-0.06315415
98.81000000,-0.03317560
98.82000000,0.01318451
98.83000000,0.04987072
98.84000000,0.07686752
98.85000000,0.12090274
98.86000000,0.18160593
98.87000000,0.23981161
98.88000000,0.25877990
98.89000000,0.20974449
98.90000000,0.13748084
98.91000000,0.10176183
98.92000000,0.07790066
98.93000000,0.03653299
98.94000000,0.00073962
98.95000000,-0.04270403
98.96000000,-0.12297614
98.97000000,-0.21552568
98.98000000,-0.29230980
98.99000000,-0.35059500
99.00000000,-0.38555953
99.01000000,-0.38225063
99.02000000,-0.31938741
99.03000000,-0.19648304
99.04000000,-0.04618361
99.05000000,0.10395418
99.06000000,0.23641673
99.07000000,0.31725777
99.08000000,0.32232779
99.09000000,0.25128026
99.10000000,0.11850932
99.11000000,-0.02322822
99.12000000,-0.13895815
99.13000000,-0.26608172
99.14000000,-0.39968473
99.15000000,-0.46111008
99.16000000,-0.42925920
99.17000000,-0.32918350
99.18000000,-0.16827660
99.19000000,0.00267531
99.20000000,0.12432284
99.21000000,0.21856821
99.22000000,0.30241622
99.23000000,0.33305875
99.24000000,0.31454238
99.25000000,0.29709147
99.26000000,0.26866522
99.27000000,0.18590789
99.28000000,0.06007283
99.29000000,-0.06921917
99.30000000,-0.18218328
99.31000000,-0.27189847
99.32000000,-0.31086497
99.33000000,-0.25579168
99.34000000,-0.12790004
99.35000000,-0.01752008
99.36000000,0.05029937
99.37000000,0.13488054
99.38000000,0.23534997
99.39000000,0.27452464
99.40000000,0.21672692
99.41000000,0.09804627
99.42000000,-0.01484284
99.43000000,-0.08316529
99.44000000,-0.13856765
99.45000000,-0.21534659
99.46000000,-0.28788953
99.47000000,-0.32648816
99.48000000,-0.33091101
99.49000000,-0.30490404
99.50000000,-0.26301721
99.51000000,-0.22608467
99.52000000,-0.17988166
99.53000000,-0.09479427
99.54000000,0.01691171
99.55000000,0.11364619
99.56000000,0.15582783
99.57000000,0.11551463
99.58000000,0.01908919
99.59000000,-0.05514375
99.60000000,-0.07633737
99.61000000,-0.07733689
99.62000000,-0.06171176
99.63000000,-0.01908661
99.64000000,0.01655871
99.65000000,0.02021673
99.66000000,-0.00047067
99.67000000,-0.02802476
99.68000000,-0.03167373
99.69000000,-0.01455514
99.70000000,-0.01937754
99.71000000,-0.03447511
99.72000000,-0.00603205
99.73000000,0.05943989
99.74000000,0.12052259
99.75000000,0.17394401
99.76000000,0.22380374
99.77000000,0.26552700
99.78000000,0.30904889
99.79000000,0.33670578
99.80000000,0.28757338
99.81000000,0.14478072
99.82000000,0.00139196
99.83000000,-0.06174991
99.84000000,-0.11520560
99.85000000,-0.22597347
99.86000000,-0.33842359
99.87000000,-0.41194924
99.88000000,-0.43487360
99.89000000,-0.39560582
99.90000000,-0.32815812
99.91000000,-0.24630269
99.92000000,-0.13388813
99.93000000,-0.00727983
99.94000000,0.10467182
99.95000000,0.16987933
99.96000000,0.15028456
99.97000000,0.04924812
99.98000000,-0.06948683
99.99000000,-0.15758637
100.00000000,-0.23512110
100.01000000,-0.31157161
100.02000000,-0.34295312
100.03000000,-0.30361487
100.04000000,-0.20847342
100.05000000,-0.09485504
100.06000000,-0.00151351
100.07000000,0.07982406
100.08000000,0.16175837
100.09000000,0.20899905
100.10000000,0.22080388
100.11000000,0.23782679
100.12000000,0.25110052
100.13000000,0.24065920
100.14000000,0.21272172
100.15000000,0.14242609
100.16000000,0.03024945
100.17000000,-0.04513431
100.18000000,-0.06380779
100.19000000,-0.08413507
100.20000000,-0.10034465
100.21000000,-0.09866370
100.22000000,-0.11842139
100.23000000,-0.13918831
100.24000000,-0.10133577
100.25000000,-0.01075488
100.26000000,0.07614665
100.27000000,0.13641538
100.28000000,0.19009411
100.29000000,0.21905375
100.30000000,0.20806806
100.31000000,0.19827584
100.32000000,0.18530533
100.33000000,0.12940902
100.34000000,0.05864919
100.35000000,0.02280734
100.36000000,0.01342890
100.37000000,-0.00642384
100.38000000,-0.03346266
100.39000000,-0.03786547
100.40000000,-0.03008652
100.41000000,-0.03900205
100.42000000,-0.05741757
100.43000000,-0.06547581
100.44000000,-0.06019567
100.45000000,-0.04628641
100.46000000,-0.02054387
100.47000000,0.01834699
100.48000000,0.05305032
100.49000000,0.07206451
100.50000000,0.08226274
100.51000000,0.08997898
100.52000000,0.09505029
100.53000000,0.08418550
100.54000000,0.05192537
100.55000000,0.02614662
100.56000000,0.02303944
100.57000000,0.02840169
100.58000000,0.03805296
100.59000000,0.04416065
100.60000000,0.02809136
100.61000000,-0.00135188
100.62000000,-0.03189872
100.63000000,-0.07438294
100.64000000,-0.12221777
100.65000000,-0.13606496
100.66000000,-0.09020655
100.67000000,-0.01451893
100.68000000,0.04394600
100.69000000,0.08251165
100.70000000,0.11588444
100.71000000,0.13269594
100.72000000,0.11328478
100.73000000,0.05789600
100.74000000,-0.00514502
100.75000000,-0.05034269
100.76000000,-0.08753965
100.77000000,-0.12040040
100.78000000,-0.11506789
100.79000000,-0.05710077
100.80000000,0.00576374
100.81000000,0.02154209
100.82000000,0.01777999
100.83000000,0.04791823
100.84000000,0.09051623
100.85000000,0.11404121
100.86000000,0.12597082
100.87000000,0.10718873
100.88000000,0.03738122
100.89000000,-0.05970173
100.90000000,-0.14953782
100.91000000,-0.21774713
100.92000000,-0.28291908
100.93000000,-0.35825822
100.94000000,-0.41324164
100.95000000,-0.42302803
100.96000000,-0.40211953
100.97000000,-0.36836335
100.98000000,-0.32324133
100.99000000,-0.25989063
101.00000000,-0.17487306
101.01000000,-0.08532273
101.02000000,-0.01900967
101.03000000,0.01811165
101.04000000,0.03929557
101.05000000,0.05240767
101.06000000,0.05705422
101.07000000,0.05374597
101.08000000,0.05325720
101.09000000,0.06737723
101.10000000,0.08772262
101.11000000,0.09727368
101.12000000,0.08932728
101.13000000,0.06798819
101.14000000,0.04570907
101.15000000,0.02637743
101.16000000,-0.00764641
101.17000000,-0.06755632
101.18000000,-0.11742058
101.19000000,-0.11009096
101.20000000,-0.07485167
101.21000000,-0.07785928
101.22000000,-0.11687362
101.23000000,-0.16170212
101.24000000,-0.20593518
101.25000000,-0.22545754
101.26000000,-0.20057229
101.27000000,-0.14973113
101.28000000,-0.09513822
101.29000000,-0.04347663
101.30000000,0.02113673
101.31000000,0.10483410
101.32000000,0.16536014
101.33000000,0.18389979
101.34000000,0.19373791
101.35000000,0.18932799
101.36000000,0.13250198
101.37000000,0.04841282
101.38000000,-0.01664857
101.39000000,-0.10251244
101.40000000,-0.23825091
101.41000000,-0.35031182
101.42000000,-0.37796937
101.43000000,-0.32132310
101.44000000,-0.22539677
101.45000000,-0.14022016
101.46000000,-0.05021791
101.47000000,0.04958949
101.48000000,0.13476998
101.49000000,0.21543323
101.50000000,0.28682277
101.51000000,0.33517740
101.52000000,0.37049428
101.53000000,0.36975208
101.54000000,0.28346151
101.55000000,0.13685631
101.56000000,0.01071480
101.57000000,-0.09531407
101.58000000,-0.21286331
101.59000000,-0.29083185
101.60000000,-0.29978876
101.61000000,-0.26412276
101.62000000,-0.16799860
101.63000000,-0.03028565
101.64000000,0.09569164
101.65000000,0.20818508
101.66000000,0.28391537
101.67000000,0.31080678
101.68000000,0.32471927
101.69000000,0.31085527
101.70000000,0.25633605
101.71000000,0.19113243
101.72000000,0.11234215
101.73000000,0.01041029
101.74000000,-0.07939413
101.75000000,-0.12128742
101.76000000,-0.13690544
101.77000000,-0.16586766
101.78000000,-0.19694336
101.79000000,-0.20203989
101.80000000,-0.17982541
101.81000000,-0.14977833
101.82000000,-0.14298856
101.83000000,-0.15082828
101.84000000,-0.13620138
101.85000000,-0.11308694
101.86000000,-0.09559272
101.87000000,-0.05334061
101.88000000,0.01172014
101.89000000,0.07245049
101.90000000,0.12380239
101.91000000,0.14233557
101.92000000,0.09708037
101.93000000,0.02408874
101.94000000,-0.02250283
101.95000000,-0.07697161
101.96000000,-0.17287531
101.97000000,-0.24424869
101.98000000,-0.25978266
101.99000000,-0.26005291
102.00000000,-0.24013164
102.01000000,-0.17581375
102.02000000,-0.08788554
102.03000000,-0.00325976
102.04000000,0.09228576
102.05000000,0.20260107
102.06000000,0.27955329
102.07000000,0.31269074
102.08000000,0.32959211
102.09000000,0.30713518
102.10000000,0.22425566
102.11000000,0.11929290
102.12000000,0.02092014
102.13000000,-0.08743427
102.14000000,-0.20505591
102.15000000,-0.29409161
102.16000000,-0.32050848
102.17000000,-0.26982249
102.18000000,-0.17134241
102.19000000,-0.08179531
102.20000000,-0.00466271
102.21000000,0.09621597
102.22000000,0.21303399
102.23000000,0.29775286
102.24000000,0.32354002
102.25000000,0.28434530
102.26000000,0.17424335
102.27000000,0.02728450
102.28000000,-0.09424796
102.29000000,-0.18158524
102.30000000,-0.25095118
102.31000000,-0.25946392
102.32000000,-0.17423624
102.33000000,-0.05138294
102.34000000,0.04511750
102.35000000,0.10325077
102.36000000,0.12569411
102.37000000,0.09974080
102.38000000,0.03378786
102.39000000,-0.01831854
102.40000000,-0.04806499
102.41000000,-0.09683921
102.42000000,-0.15707820
102.43000000,-0.21136790
102.44000000,-0.26037746
102.45000000,-0.28195059
102.46000000,-0.28041574
102.47000000,-0.28351711
102.48000000,-0.28256349
102.49000000,-0.25950401
102.50000000,-0.21053712
102.51000000,-0.14343337
102.52000000,-0.07897841
102.53000000,-0.02362325
102.54000000,0.03408590
102.55000000,0.09689869
102.56000000,0.16051252
102.57000000,0.22343975
102.58000000,0.27730986
102.59000000,0.29505493
102.60000000,0.23995255
102.61000000,0.11972284
102.62000000,0.01525985
102.63000000,-0.03304306
102.64000000,-0.09952292
102.65000000,-0.22567025
102.66000000,-0.35603419
102.67000000,-0.44971385
102.68000000,-0.48991649
102.69000000,-0.46632492
102.70000000,-0.38422899
102.71000000,-0.24428683
102.72000000,-0.08898527
102.73000000,0.03268037
102.74000000,0.15158406
102.75000000,0.27832360
102.76000000,0.35782376
102.77000000,0.38382556
102.78000000,0.38370918
102.79000000,0.32292582
102.80000000,0.16450867
102.81000000,-0.00875390
102.82000000,-0.09519058
102.83000000,-0.14877816
102.84000000,-0.23343497
102.85000000,-0.29347354
102.86000000,-0.30419739
102.87000000,-0.28089870
102.88000000,-0.22820397
102.89000000,-0.19408380
102.90000000,-0.19828489
102.91000000,-0.18917605
102.92000000,-0.13091736
102.93000000,-0.04133018
102.94000000,0.05083016
102.95000000,0.15112891
102.96000000,0.25632054
102.97000000,0.33408672
102.98000000,0.39169502
102.99000000,0.44172220
103.00000000,0.44618384
103.01000000,0.39446148
103.02000000,0.32250882
103.03000000,0.23797032
103.04000000,0.12773001
103.05000000,0.00863300
103.06000000,-0.08291961
103.07000000,-0.13936352
103.08000000,-0.18191303
103.09000000,-0.20943868
103.10000000,-0.20527185
103.11000000,-0.17657406
103.12000000,-0.14606794
103.13000000,-0.12573355
103.14000000,-0.09044641
103.15000000,-0.00943275
103.16000000,0.08742198
103.17000000,0.15734845
103.18000000,0.19796487
103.19000000,0.19535163
103.20000000,0.14000551
103.21000000,0.06948877
103.22000000,0.00576632
103.23000000,-0.05500023
103.24000000,-0.08853400
103.25000000,-0.08928203
103.26000000,-0.08720023
103.27000000,-0.06433987
103.28000000,-0.00403300
103.29000000,0.04400419
103.30000000,0.07172250
103.31000000,0.11452481
103.32000000,0.14672739
103.33000000,0.13272245
103.34000000,0.08548694
103.35000000,0.02683323
103.36000000,-0.02774353
103.37000000,-0.06729836
103.38000000,-0.08662611
103.39000000,-0.08907255
103.40000000,-0.09631295
103.41000000,-0.11739795
103.42000000,-0.12961009
103.43000000,-0.11568467
103.44000000,-0.08035227
103.45000000,-0.04801585
103.46000000,-0.04415677
103.47000000,-0.05660425
103.48000000,-0.06110145
103.49000000,-0.06003921
103.50000000,-0.06709729
103.51000000,-0.09961667
103.52000000,-0.15473650
103.53000000,-0.19426159
103.54000000,-0.19919907
103.55000000,-0.18158007
103.56000000,-0.14304804
103.57000000,-0.07993720
103.58000000,0.00114628
103.59000000,0.08455789
103.60000000,0.14743921
103.61000000,0.18330241
103.62000000,0.19885642
103.63000000,0.17701240
103.64000000,0.11399272
103.65000000,0.04977956
103.66000000,-0.00512110
103.67000000,-0.07578072
103.68000000,-0.15100543
103.69000000,-0.19467536
103.70000000,-0.18738907
103.71000000,-0.13083719
103.72000000,-0.05540947
103.73000000,-0.00410606
103.74000000,0.00800588
103.75000000,-0.00128270
103.76000000,-0.00647621
103.77000000,-0.00212835
103.78000000,0.00127235
103.79000000,-0.00095039
103.80000000,-0.01478077
103.81000000,-0.03595306
103.82000000,-0.04837403
103.83000000,-0.06861985
103.84000000,-0.11664734
103.85000000,-0.14985268
103.86000000,-0.12458662
103.87000000,-0.08306572
103.88000000,-0.07356186
103.89000000,-0.07026395
103.90000000,-0.05040281
103.91000000,-0.01763517
103.92000000,0.02181816
103.93000000,0.03606814
103.94000000,0.01874072
103.95000000,0.00106094
103.96000000,-0.00976441
103.97000000,-0.01480599
103.98000000,0.00918642
103.99000000,0.07160613
104.00000000,0.12873341
104.01000000,0.15360509
104.02000000,0.16982308
104.03000000,0.16821260
104.04000000,0.12569088
104.05000000,0.05975151
104.06000000,-0.01098052
104.07000000,-0.06859657
104.08000000,-0.08369026
104.09000000,-0.05167193
104.10000000,0.00586654
104.11000000,0.07001827
104.12000000,0.13164922
104.13000000,0.18119087
104.14000000,0.19854286
104.15000000,0.17720248
104.16000000,0.13813771
104.17000000,0.09651983
104.18000000,0.06639323
104.19000000,0.06710699
104.20000000,0.07865451
104.21000000,0.06642491
104.22000000,0.04219458
104.23000000,0.02500098
104.24000000,0.00226735
104.25000000,-0.02686620
104.26000000,-0.04346693
104.27000000,-0.04847682
104.28000000,-0.05493234
104.29000000,-0.05793673
104.30000000,-0.05085020
104.31000000,-0.04385096
104.32000000,-0.04234069
104.33000000,-0.04862811
104.34000000,-0.07525962
104.35000000,-0.12145487
104.36000000,-0.17539157
104.37000000,-0.22834685
104.38000000,-0.25341895
104.39000000,-0.21849127
104.40000000,-0.14047036
104.41000000,-0.07838685
104.42000000,-0.05021015
104.43000000,-0.02518783
104.44000000,-0.00510429
104.45000000,-0.01459910
104.46000000,-0.05108101
104.47000000,-0.10446106
104.48000000,-0.16033861
104.49000000,-0.18939652
104.50000000,-0.18045060
104.51000000,-0.15948779
104.52000000,-0.14275840
104.53000000,-0.09952810
104.54000000,-0.01190052
104.55000000,0.08245347
104.56000000,0.15676787
104.57000000,0.21514747
104.58000000,0.23070213
104.59000000,0.16295185
104.60000000,0.03508866
104.61000000,-0.07526997
104.62000000,-0.13831809
104.63000000,-0.19687354
104.64000000,-0.26464450
104.65000000,-0.31466199
104.66000000,-0.34478536
104.67000000,-0.34506918
104.68000000,-0.28896728
104.69000000,-0.19129082
104.70000000,-0.10142111
104.71000000,-0.04596186
104.72000000,-0.00367095
104.73000000,0.03794628
104.74000000,0.05255185
104.75000000,0.03038780
104.76000000,-0.01575056
104.77000000,-0.06859980
104.78000000,-0.11187924
104.79000000,-0.15458780
104.80000000,-0.20330772
104.81000000,-0.23697209
104.82000000,-0.23686800
104.83000000,-0.19824352
104.84000000,-0.13379955
104.85000000,-0.07392714
104.86000000,-0.03547011
104.87000000,-0.00913147
104.88000000,0.01513054
104.89000000,0.02569082
104.90000000,-0.00497757
104.91000000,-0.07325799
104.92000000,-0.13823921
104.93000000,-0.19446783
104.94000000,-0.25194488
104.95000000,-0.26029988
104.96000000,-0.18889676
104.97000000,-0.10132672
104.98000000,-0.04644351
104.99000000,0.01006440
105.00000000,0.08751637
105.01000000,0.15222735
105.02000000,0.20260560
105.03000000,0.25468936
105.04000000,0.27641766
105.05000000,0.24520554
105.06000000,0.19104709
105.07000000,0.14217200
105.08000000,0.09411089
105.09000000,0.04502569
105.10000000,0.01240610
105.11000000,-0.01087966
105.12000000,-0.03933630
105.13000000,-0.04622693
105.14000000,-0.02088070
105.15000000,0.01110465
105.16000000,0.04405656
105.17000000,0.07549754
105.18000000,0.09209245
105.19000000,0.09246808
105.20000000,0.07269940
105.21000000,0.03513198
105.22000000,0.00463879
105.23000000,-0.00811902
105.24000000,-0.01769077
105.25000000,-0.02972382
105.26000000,-0.03988649
105.27000000,-0.04782578
105.28000000,-0.04896689
105.29000000,-0.04004942
105.30000000,-0.02665155
105.31000000,-0.01984498
105.32000000,-0.03114035
105.33000000,-0.05844037
105.34000000,-0.09201422
105.35000000,-0.11305591
105.36000000,-0.08118305
105.37000000,0.01377608
105.38000000,0.11250443
