# Time (s),Acceleration (g)
28.05000000,-0.02710024
28.06000000,-0.02407646
28.07000000,-0.02157765
28.08000000,-0.01934586
28.09000000,-0.01904200
28.10000000,-0.02300647
28.11000000,-0.02659595
28.12000000,-0.02462471
28.13000000,-0.02155955
28.14000000,-0.02239292
28.15000000,-0.02240585
28.16000000,-0.01736815
28.17000000,-0.01235244
28.18000000,-0.01121456
28.19000000,-0.00992992
28.20000000,-0.00737552
28.21000000,-0.00894527
28.22000000,-0.01593999
28.23000000,-0.02284871
28.24000000,-0.02618735
28.25000000,-0.02760905
28.26000000,-0.02734915
28.27000000,-0.02346808
28.28000000,-0.01784399
28.29000000,-0.01511115
28.30000000,-0.01737656
28.31000000,-0.02383595
28.32000000,-0.03172093
28.33000000,-0.03573065
28.34000000,-0.03199311
28.35000000,-0.02338209
28.36000000,-0.01550358
28.37000000,-0.01030038
28.38000000,-0.00834724
28.39000000,-0.01064756
28.40000000,-0.01577383
28.41000000,-0.02272329
28.42000000,-0.03194980
28.43000000,-0.03894516
28.44000000,-0.03741872
28.45000000,-0.02963525
28.46000000,-0.02251382
28.47000000,-0.01549130
28.48000000,-0.00595705
28.49000000,-0.00146760
28.50000000,-0.00812031
28.51000000,-0.01782395
28.52000000,-0.02250283
28.53000000,-0.02576129
28.54000000,-0.03232219
28.55000000,-0.03807106
28.56000000,-0.03606232
28.57000000,-0.02651514
28.58000000,-0.01624385
28.59000000,-0.01056545
28.60000000,-0.00969394
28.61000000,-0.01205504
28.62000000,-0.01552298
28.63000000,-0.01791770
28.64000000,-0.02055874
28.65000000,-0.02354114
28.66000000,-0.02175739
28.67000000,-0.01595162
28.68000000,-0.01497732
28.69000000,-0.02106496
28.70000000,-0.02720239
28.71000000,-0.02832023
28.72000000,-0.02546777
28.73000000,-0.02331098
28.74000000,-0.02569082
28.75000000,-0.02990226
28.76000000,-0.02967275
28.77000000,-0.02664961
28.78000000,-0.02661082
28.79000000,-0.02320559
28.80000000,-0.00963899
28.81000000,0.00081720
28.82000000,-0.00491809
28.83000000,-0.01637057
28.84000000,-0.01816661
28.85000000,-0.01519972
28.86000000,-0.02233344
28.87000000,-0.03691961
28.88000000,-0.04225470
28.89000000,-0.03551084
28.90000000,-0.02959711
28.91000000,-0.03013501
28.92000000,-0.02908506
28.93000000,-0.02084256
28.94000000,-0.01304422
28.95000000,-0.01638673
28.96000000,-0.02661729
28.97000000,-0.02854457
28.98000000,-0.02220736
28.99000000,-0.02106949
29.00000000,-0.02344222
29.01000000,-0.01955275
29.02000000,-0.01249273
29.03000000,-0.00704450
29.04000000,-0.00506808
29.05000000,-0.01041869
29.06000000,-0.01613653
29.07000000,-0.01328214
29.08000000,-0.01009737
29.09000000,-0.01162704
29.10000000,-0.01018982
29.11000000,-0.00868731
29.12000000,-0.01736427
29.13000000,-0.03249094
29.14000000,-0.03950440
29.15000000,-0.03363528
29.16000000,-0.02577552
29.17000000,-0.02368661
29.18000000,-0.02361355
29.19000000,-0.02309116
29.20000000,-0.02256101
29.21000000,-0.01871162
29.22000000,-0.01119581
29.23000000,-0.00786623
29.24000000,-0.01447820
29.25000000,-0.02456652
29.26000000,-0.02742285
29.27000000,-0.02474302
29.28000000,-0.02473203
29.29000000,-0.02453355
29.30000000,-0.02070291
29.31000000,-0.02247179
29.32000000,-0.03112484
29.33000000,-0.03201639
29.34000000,-0.02288686
29.35000000,-0.01558375
29.36000000,-0.01361833
29.37000000,-0.01639966
29.38000000,-0.02117228
29.39000000,-0.01771921
29.40000000,-0.00775696
29.41000000,-0.00923814
29.42000000,-0.02294957
29.43000000,-0.02578134
29.44000000,-0.01435730
29.45000000,-0.01137296
29.46000000,-0.01819182
29.47000000,-0.01741599
29.48000000,-0.01158825
29.49000000,-0.01106521
29.50000000,-0.01202077
29.51000000,-0.00875002
29.52000000,-0.00118507
29.53000000,0.00377633
29.54000000,-0.00615294
29.55000000,-0.02679185
29.56000000,-0.03919666
29.57000000,-0.03858440
29.58000000,-0.03161425
29.59000000,-0.02192742
29.60000000,-0.01643781
29.61000000,-0.02096863
29.62000000,-0.02721209
29.63000000,-0.02732329
29.64000000,-0.02937793
29.65000000,-0.03365661
29.66000000,-0.02358640
29.67000000,-0.00327980
29.68000000,0.00254988
29.69000000,-0.00503576
29.70000000,-0.00769942
29.71000000,-0.01071092
29.72000000,-0.02083351
29.73000000,-0.02485552
29.74000000,-0.02537855
29.75000000,-0.03416930
29.76000000,-0.03609788
29.77000000,-0.01944607
29.78000000,-0.00399744
29.79000000,-0.00128076
29.80000000,0.00442285
29.81000000,0.01210870
29.82000000,-0.00045192
29.83000000,-0.02943871
29.84000000,-0.04864815
29.85000000,-0.04881431
29.86000000,-0.04285855
29.87000000,-0.04186356
29.88000000,-0.04074960
29.89000000,-0.03058564
29.90000000,-0.01283668
29.91000000,-0.00436467
29.92000000,-0.01901161
29.93000000,-0.03530266
29.94000000,-0.02854328
29.95000000,-0.01732936
29.96000000,-0.01749616
29.97000000,-0.00738392
29.98000000,0.01700675
29.99000000,0.02607809
30.00000000,0.01025448
30.01000000,-0.01105875
30.02000000,-0.02064343
30.03000000,-0.01911441
30.04000000,-0.02284807
30.05000000,-0.03661510
30.06000000,-0.04425698
30.07000000,-0.03574294
30.08000000,-0.01837996
30.09000000,-0.00705290
30.10000000,-0.01167876
30.11000000,-0.02943677
30.12000000,-0.04572006
30.13000000,-0.04717667
30.14000000,-0.03555415
30.15000000,-0.02179682
30.16000000,-0.01288582
30.17000000,-0.00834271
30.18000000,-0.00835370
30.19000000,-0.01019564
30.20000000,-0.00579865
30.21000000,-0.00426316
30.22000000,-0.01465599
30.23000000,-0.02161450
30.24000000,-0.02093889
30.25000000,-0.02570246
30.26000000,-0.02975292
30.27000000,-0.01706687
30.28000000,0.00173526
30.29000000,0.00409119
30.30000000,-0.00562474
30.31000000,-0.01261751
30.32000000,-0.02014044
30.33000000,-0.03058564
30.34000000,-0.03581535
30.35000000,-0.03561493
30.36000000,-0.02916329
30.37000000,-0.01318451
30.38000000,-0.00696692
30.39000000,-0.02290625
30.40000000,-0.03040202
30.41000000,-0.00965580
30.42000000,0.00544694
30.43000000,-0.00901509
30.44000000,-0.02290755
30.45000000,-0.01931418
30.46000000,-0.02449282
30.47000000,-0.04357361
30.48000000,-0.05213032
30.49000000,-0.04466752
30.50000000,-0.03401737
30.51000000,-0.02622744
30.52000000,-0.02052188
30.53000000,-0.01773602
30.54000000,-0.01503744
30.55000000,-0.00272121
30.56000000,0.01648371
30.57000000,0.02327994
30.58000000,0.01219792
30.59000000,-0.00206370
30.60000000,-0.01366617
30.61000000,-0.03272627
30.62000000,-0.06173375
30.63000000,-0.08479258
30.64000000,-0.08781765
30.65000000,-0.07435061
30.66000000,-0.04974789
30.67000000,-0.01312891
30.68000000,0.02520141
30.69000000,0.04739325
30.70000000,0.04786909
30.71000000,0.02972447
30.72000000,-0.00598032
30.73000000,-0.04838373
30.74000000,-0.07346100
30.75000000,-0.07517363
30.76000000,-0.06448470
30.77000000,-0.04324647
30.78000000,-0.02146257
30.79000000,-0.01581133
30.80000000,-0.02076885
30.81000000,-0.02231145
30.82000000,-0.01862822
30.83000000,-0.01315994
30.84000000,-0.00472413
30.85000000,0.00375241
30.86000000,-0.00139325
30.87000000,-0.01947904
30.88000000,-0.03079770
30.89000000,-0.03101687
30.90000000,-0.03091213
30.91000000,-0.02916070
30.92000000,-0.01903230
30.93000000,-0.00854249
30.94000000,-0.01038313
30.95000000,-0.01703649
30.96000000,-0.01575961
30.97000000,-0.01713346
30.98000000,-0.02515356
30.99000000,-0.02177549
31.00000000,-0.01015879
31.01000000,-0.00798454
31.02000000,-0.00964093
31.03000000,-0.00733220
31.04000000,-0.01321167
31.05000000,-0.03256852
31.06000000,-0.04952742
31.07000000,-0.05304708
31.08000000,-0.04703056
31.09000000,-0.03218060
31.10000000,-0.01116349
31.11000000,0.00110167
31.12000000,0.00042735
31.13000000,-0.00311106
31.14000000,-0.00775826
31.15000000,-0.01488163
31.16000000,-0.01713023
31.17000000,-0.01198263
31.18000000,-0.01335002
31.19000000,-0.02609942
31.20000000,-0.03010786
31.21000000,-0.01415365
31.22000000,0.00685701
31.23000000,0.00952326
31.24000000,-0.01007798
31.25000000,-0.02656492
31.26000000,-0.03211466
31.27000000,-0.04593858
31.28000000,-0.05814878
31.29000000,-0.04518280
31.30000000,-0.02172118
31.31000000,-0.01374569
31.32000000,-0.01599041
31.33000000,-0.01283539
31.34000000,-0.01167036
31.35000000,-0.02030207
31.36000000,-0.02435640
31.37000000,-0.01961417
31.38000000,-0.02086842
31.39000000,-0.02922342
31.40000000,-0.03306311
31.41000000,-0.03343809
31.42000000,-0.03846609
31.43000000,-0.04050586
31.44000000,-0.02878637
31.45000000,-0.01821833
31.46000000,-0.02682288
31.47000000,-0.03703727
31.48000000,-0.02847927
31.49000000,-0.02012492
31.50000000,-0.02910833
31.51000000,-0.03380919
31.52000000,-0.01263820
31.53000000,0.01951978
31.54000000,0.02931781
31.55000000,0.00877265
31.56000000,-0.01530252
31.57000000,-0.02483612
31.58000000,-0.02978330
31.59000000,-0.03177136
31.60000000,-0.01744703
31.61000000,0.00222856
31.62000000,0.00396318
31.63000000,-0.00306710
31.64000000,-0.00605661
31.65000000,-0.01746836
31.66000000,-0.03097743
31.67000000,-0.02916264
31.68000000,-0.02935078
31.69000000,-0.03857018
31.70000000,-0.02683129
31.71000000,0.00284017
31.72000000,0.00605920
31.73000000,-0.02475595
31.74000000,-0.04888737
31.75000000,-0.04738744
31.76000000,-0.04036945
31.77000000,-0.03487983
31.78000000,-0.02385276
31.79000000,-0.01646496
31.80000000,-0.01507688
31.81000000,-0.00791730
31.82000000,-0.00017521
31.83000000,-0.00393020
31.84000000,-0.01154946
31.85000000,-0.01402305
31.86000000,-0.02034215
31.87000000,-0.03099618
31.88000000,-0.02960810
31.89000000,-0.02013526
31.90000000,-0.02602637
31.91000000,-0.04748312
31.92000000,-0.05940239
31.93000000,-0.05021079
31.94000000,-0.03170347
31.95000000,-0.01696278
31.96000000,-0.01221667
31.97000000,-0.01379935
31.98000000,-0.00840672
31.99000000,0.00698696
32.00000000,0.01532838
32.01000000,0.00399874
32.02000000,-0.00995643
32.03000000,-0.01002496
32.04000000,-0.00759469
32.05000000,-0.00474030
32.06000000,0.00538682
32.07000000,0.01070640
32.08000000,0.00969976
32.09000000,0.00913664
32.10000000,-0.00589110
32.11000000,-0.03541063
32.12000000,-0.05140751
32.13000000,-0.05330893
32.14000000,-0.05970367
32.15000000,-0.05640059
32.16000000,-0.03280256
32.17000000,-0.02159252
32.18000000,-0.03639205
32.19000000,-0.04064551
32.20000000,-0.02531843
32.21000000,-0.02158670
32.22000000,-0.01984692
32.23000000,0.00219623
32.24000000,0.01283410
32.25000000,-0.00309554
32.26000000,-0.00578507
32.27000000,0.01360734
32.28000000,0.02293729
32.29000000,0.02304590
32.30000000,0.03318465
32.31000000,0.03714266
32.32000000,0.01499413
32.33000000,-0.02226361
32.34000000,-0.06241453
32.35000000,-0.09856866
32.36000000,-0.11143508
32.37000000,-0.09703511
32.38000000,-0.07489692
32.39000000,-0.04528365
32.40000000,-0.00639733
32.41000000,0.00972627
32.42000000,-0.01098828
32.43000000,-0.03273079
32.44000000,-0.02581495
32.45000000,-0.00678072
32.46000000,-0.00024180
32.47000000,0.00302572
32.48000000,0.00689127
32.49000000,-0.01014715
32.50000000,-0.04133470
32.51000000,-0.05907784
32.52000000,-0.05325268
32.53000000,-0.02313189
32.54000000,0.01058032
32.55000000,0.01972343
32.56000000,0.01168717
32.57000000,-0.00092517
32.58000000,-0.02296315
32.59000000,-0.04774690
32.60000000,-0.06494308
32.61000000,-0.07513937
32.62000000,-0.07352306
32.63000000,-0.04870634
32.64000000,-0.00758046
32.65000000,0.02086454
32.66000000,0.02518912
32.67000000,0.02152658
32.68000000,0.01005212
32.69000000,-0.02219056
32.70000000,-0.05179607
32.71000000,-0.04349926
32.72000000,-0.01961352
32.73000000,-0.01926957
32.74000000,-0.02204315
32.75000000,-0.00738134
32.76000000,-0.00322420
32.77000000,-0.01114603
32.78000000,-0.00501054
32.79000000,0.00350479
32.80000000,-0.00239213
32.81000000,-0.01132964
32.82000000,-0.01805864
32.83000000,-0.02926285
32.84000000,-0.03966926
32.85000000,-0.03553088
32.86000000,-0.02209358
32.87000000,-0.01629816
32.88000000,-0.01894696
32.89000000,-0.02096152
32.90000000,-0.01879955
32.91000000,-0.02075075
32.92000000,-0.02788641
32.93000000,-0.02811334
32.94000000,-0.03142094
32.95000000,-0.04710297
32.96000000,-0.05324427
32.97000000,-0.04342491
32.98000000,-0.03796697
32.99000000,-0.04112717
33.00000000,-0.03932855
33.01000000,-0.03210819
33.02000000,-0.03151339
33.03000000,-0.03399410
33.04000000,-0.02255584
33.05000000,0.00161436
33.06000000,0.01644492
33.07000000,0.01516222
33.08000000,0.01717484
33.09000000,0.02593456
33.10000000,0.01857715
33.11000000,-0.00357138
33.12000000,-0.01412067
33.13000000,-0.01377802
33.14000000,-0.02242460
33.15000000,-0.03765923
33.16000000,-0.04152413
33.17000000,-0.02485487
33.18000000,0.00288090
33.19000000,0.01821122
33.20000000,0.01179190
33.21000000,-0.00676003
33.22000000,-0.03650389
33.23000000,-0.07517751
33.24000000,-0.09987075
33.25000000,-0.09078648
33.26000000,-0.05706715
33.27000000,-0.03026884
33.28000000,-0.02130094
33.29000000,-0.00256863
33.30000000,0.03063671
33.31000000,0.04109549
33.32000000,0.02241619
33.33000000,0.00708006
33.34000000,0.00658482
33.35000000,0.00588076
33.36000000,-0.00519092
33.37000000,-0.02141667
33.38000000,-0.03920635
33.39000000,-0.05709043
33.40000000,-0.05974440
33.41000000,-0.04330530
33.42000000,-0.02592874
33.43000000,-0.01494564
33.44000000,-0.00948318
33.45000000,-0.01733906
33.46000000,-0.03706766
33.47000000,-0.04957656
33.48000000,-0.04172455
33.49000000,-0.02289785
33.50000000,-0.01480405
33.51000000,-0.02672461
33.52000000,-0.04790595
33.53000000,-0.06224644
33.54000000,-0.05726370
33.55000000,-0.03567505
33.56000000,-0.01004242
33.57000000,0.01664663
33.58000000,0.03304048
33.59000000,0.02346356
33.60000000,0.00432070
33.61000000,0.00166867
33.62000000,0.00792441
33.63000000,0.00072928
33.64000000,-0.01523334
33.65000000,-0.02259205
33.66000000,-0.02874499
33.67000000,-0.04426862
33.68000000,-0.05601914
33.69000000,-0.06215205
33.70000000,-0.07348169
33.71000000,-0.06822547
33.72000000,-0.02978524
33.73000000,0.00754491
33.74000000,0.01872261
33.75000000,0.01785110
33.76000000,0.01479435
33.77000000,0.01094302
33.78000000,0.00668180
33.79000000,-0.00888450
33.80000000,-0.03717628
33.81000000,-0.05952458
33.82000000,-0.06798238
33.83000000,-0.06553012
33.84000000,-0.04296717
33.85000000,-0.00877394
33.86000000,0.00200098
33.87000000,-0.00411446
33.88000000,0.00956141
33.89000000,0.01896441
33.90000000,-0.01234468
33.91000000,-0.04027182
33.92000000,-0.02599598
33.93000000,-0.01161864
33.94000000,-0.02808101
33.95000000,-0.04478713
33.96000000,-0.03793271
33.97000000,-0.02108371
33.98000000,-0.00330372
33.99000000,0.01232270
34.00000000,0.00962929
34.01000000,-0.00744340
34.02000000,-0.02803188
34.03000000,-0.05851666
34.04000000,-0.07954994
34.05000000,-0.07338988
34.06000000,-0.05708720
34.07000000,-0.02764138
34.08000000,0.01603761
34.09000000,0.03762755
34.10000000,0.02811334
34.11000000,0.00692489
34.12000000,-0.02469130
34.13000000,-0.05986401
34.14000000,-0.07353147
34.15000000,-0.05167646
34.16000000,-0.01119646
34.17000000,0.01642876
34.18000000,0.02009065
34.19000000,0.00681498
34.20000000,-0.01078204
34.21000000,-0.01112275
34.22000000,0.01083117
34.23000000,0.02813726
34.24000000,0.02101712
34.25000000,-0.00927176
34.26000000,-0.05645037
34.27000000,-0.09671379
34.28000000,-0.10632110
34.29000000,-0.09478392
34.30000000,-0.07372090
34.31000000,-0.03836652
34.32000000,0.00193633
34.33000000,0.03142417
34.34000000,0.04489186
34.35000000,0.03695646
34.36000000,0.01377543
34.37000000,-0.00851857
34.38000000,-0.02357993
34.39000000,-0.02941737
34.40000000,-0.02635157
34.41000000,-0.01893079
34.42000000,-0.02320107
34.43000000,-0.04690901
34.44000000,-0.05258482
34.45000000,-0.01876916
34.46000000,0.01189341
34.47000000,0.00804014
34.48000000,-0.01334356
34.49000000,-0.03398440
34.50000000,-0.05566679
34.51000000,-0.07062794
34.52000000,-0.05945670
34.53000000,-0.02905532
34.54000000,0.00332635
34.55000000,0.03617481
34.56000000,0.05604630
34.57000000,0.04475415
34.58000000,0.01139753
34.59000000,-0.02388250
34.60000000,-0.04927592
34.61000000,-0.05954075
34.62000000,-0.05682859
34.63000000,-0.04916860
34.64000000,-0.04712365
34.65000000,-0.05246263
34.66000000,-0.05477718
34.67000000,-0.04945824
34.68000000,-0.03811179
34.69000000,-0.02744290
34.70000000,-0.02907019
34.71000000,-0.03355188
34.72000000,-0.02455812
34.73000000,-0.01384073
34.74000000,-0.01489650
34.75000000,-0.01873490
34.76000000,-0.01362544
34.77000000,0.00240441
34.78000000,0.02181751
34.79000000,0.03510676
34.80000000,0.03795016
34.81000000,0.02466609
34.82000000,-0.00400520
34.83000000,-0.03453265
34.84000000,-0.05766001
34.85000000,-0.06761386
34.86000000,-0.05646524
34.87000000,-0.02632183
34.88000000,0.00652211
34.89000000,0.01710437
34.90000000,-0.00521096
34.91000000,-0.04077869
34.92000000,-0.06761709
34.93000000,-0.08462061
34.94000000,-0.09551061
34.95000000,-0.08453397
34.96000000,-0.03602870
34.97000000,0.02665026
34.98000000,0.06505881
34.99000000,0.07487882
35.00000000,0.08078867
35.01000000,0.08070398
35.02000000,0.04237819
35.03000000,-0.02088588
35.04000000,-0.05999784
35.05000000,-0.06152427
35.06000000,-0.04258120
35.07000000,-0.02619188
35.08000000,-0.02458075
35.09000000,-0.03954642
35.10000000,-0.06920753
35.11000000,-0.08415446
35.12000000,-0.06594454
35.13000000,-0.04252624
35.14000000,-0.03611275
35.15000000,-0.04861647
35.16000000,-0.06750848
35.17000000,-0.06873105
35.18000000,-0.05617237
35.19000000,-0.04931407
35.20000000,-0.04478454
35.21000000,-0.03212371
35.22000000,-0.00775502
35.23000000,0.02362519
35.24000000,0.04139935
35.25000000,0.03083519
35.26000000,0.00985881
35.27000000,0.01050145
35.28000000,0.02753858
35.29000000,0.02439196
35.30000000,0.00774791
35.31000000,0.00672576
35.32000000,0.00474547
35.33000000,-0.01723303
35.34000000,-0.04380894
35.35000000,-0.06092689
35.36000000,-0.07999604
35.37000000,-0.10808416
35.38000000,-0.11565557
35.39000000,-0.08134533
35.40000000,-0.02485034
35.41000000,0.02130741
35.42000000,0.03513133
35.43000000,0.02700908
35.44000000,0.02181557
35.45000000,0.02375578
35.46000000,0.02997015
35.47000000,0.02901136
35.48000000,0.01266212
35.49000000,0.00331472
35.50000000,0.00356233
35.51000000,-0.01555401
35.52000000,-0.05421470
35.53000000,-0.08616321
35.54000000,-0.09490353
35.55000000,-0.08547013
35.56000000,-0.06814530
35.57000000,-0.03807042
35.58000000,0.00440863
35.59000000,0.03163623
35.60000000,0.01992127
35.61000000,-0.00870864
35.62000000,-0.01950878
35.63000000,-0.01602145
35.64000000,-0.01672551
35.65000000,-0.02724183
35.66000000,-0.04301113
35.67000000,-0.05428776
35.68000000,-0.05665661
35.69000000,-0.04769518
35.70000000,-0.02580267
35.71000000,0.00253889
35.72000000,0.02777650
35.73000000,0.03709805
35.74000000,0.01738432
35.75000000,-0.02461049
35.76000000,-0.05757726
35.77000000,-0.06018597
35.78000000,-0.05001490
35.79000000,-0.05027221
35.80000000,-0.04503086
35.81000000,-0.01638350
35.82000000,0.00916767
35.83000000,0.00996290
35.84000000,0.01076200
35.85000000,0.03213599
35.86000000,0.04143491
35.87000000,0.01427131
35.88000000,-0.00366384
35.89000000,0.01085316
35.90000000,0.01812846
35.91000000,0.00737164
35.92000000,0.00169712
35.93000000,0.00829228
35.94000000,0.01567750
35.95000000,0.01571241
35.96000000,0.00195379
35.97000000,-0.03971064
35.98000000,-0.09568388
35.99000000,-0.13780152
36.00000000,-0.16112866
36.01000000,-0.15976256
36.02000000,-0.12497066
36.03000000,-0.06679666
36.04000000,-0.01019241
36.05000000,0.03150822
36.06000000,0.06347483
36.07000000,0.07588998
36.08000000,0.05445973
36.09000000,0.01459393
36.10000000,-0.01331963
36.11000000,-0.01291168
36.12000000,-0.00098788
36.13000000,-0.01068441
36.14000000,-0.04650687
36.15000000,-0.08303404
36.16000000,-0.09507744
36.17000000,-0.07835193
36.18000000,-0.06007477
36.19000000,-0.06034437
36.20000000,-0.05212450
36.21000000,-0.02112444
36.22000000,-0.00797096
36.23000000,-0.02528481
36.24000000,-0.02585763
36.25000000,0.00354035
36.26000000,0.02208582
36.27000000,0.00814811
36.28000000,-0.02239615
36.29000000,-0.04653532
36.30000000,-0.06780329
36.31000000,-0.09152416
36.32000000,-0.09309004
36.33000000,-0.07902626
36.34000000,-0.06730482
36.35000000,-0.03192588
36.36000000,0.02228042
36.37000000,0.04993796
36.38000000,0.03520762
36.39000000,0.00980385
36.40000000,0.01689231
36.41000000,0.03104337
36.42000000,0.00200098
36.43000000,-0.02137141
36.44000000,0.01774119
36.45000000,0.05407311
36.46000000,0.02724700
36.47000000,-0.01774378
36.48000000,-0.04802491
36.49000000,-0.08685498
36.50000000,-0.13375042
36.51000000,-0.15528992
36.52000000,-0.14185392
36.53000000,-0.11031531
36.54000000,-0.05726111
36.55000000,0.01333838
36.56000000,0.06358474
36.57000000,0.08059730
36.58000000,0.07259013
36.59000000,0.04063581
36.60000000,0.00549608
36.61000000,-0.02329611
36.62000000,-0.06011550
36.63000000,-0.08336829
36.64000000,-0.06612621
36.65000000,-0.03595888
36.66000000,-0.02358381
36.67000000,-0.01125012
36.68000000,0.02787865
36.69000000,0.06558120
36.70000000,0.05996810
36.71000000,0.04115885
36.72000000,0.03200669
36.73000000,-0.00477197
36.74000000,-0.06194904
36.75000000,-0.09816652
36.76000000,-0.11067283
36.77000000,-0.11202600
36.78000000,-0.10420568
36.79000000,-0.07954218
36.80000000,-0.04395829
36.81000000,-0.02041456
36.82000000,-0.01005599
36.83000000,-0.00711109
36.84000000,-0.02139469
36.85000000,-0.04131207
36.86000000,-0.04276028
36.87000000,-0.03795663
36.88000000,-0.04525844
36.89000000,-0.03638623
36.90000000,0.00440798
36.91000000,0.04236849
36.92000000,0.06519328
36.93000000,0.07488981
36.94000000,0.06592838
36.95000000,0.05544309
36.96000000,0.03928394
36.97000000,0.01153394
36.98000000,-0.00550707
36.99000000,-0.03426564
37.00000000,-0.09230451
37.01000000,-0.13098136
37.02000000,-0.12746041
37.03000000,-0.10201462
37.04000000,-0.05864790
37.05000000,0.00039438
37.06000000,0.04286631
37.07000000,0.03423848
37.08000000,-0.00520450
37.09000000,-0.02429110
37.10000000,-0.01336812
37.11000000,0.00229968
37.12000000,0.00815264
37.13000000,0.01568914
37.14000000,0.02048180
37.15000000,-0.01682701
37.16000000,-0.07310735
37.17000000,-0.07842952
37.18000000,-0.04943044
37.19000000,-0.02084191
37.20000000,0.02493892
37.21000000,0.06122881
37.22000000,0.04720059
37.23000000,0.00351061
37.24000000,-0.03566859
37.25000000,-0.04926752
37.26000000,-0.04877616
37.27000000,-0.07265285
37.28000000,-0.10839255
37.29000000,-0.11546938
37.30000000,-0.10065046
37.31000000,-0.08114814
37.32000000,-0.05625383
37.33000000,-0.03519146
37.34000000,-0.01509240
37.35000000,0.01232464
37.36000000,0.03096967
37.37000000,0.05025799
37.38000000,0.08439820
37.39000000,0.10100734
37.40000000,0.08926069
37.41000000,0.06655356
37.42000000,0.03174162
37.43000000,-0.00388236
37.44000000,-0.02197720
37.45000000,-0.03820231
37.46000000,-0.07456978
37.47000000,-0.10731674
37.48000000,-0.09831716
37.49000000,-0.06542732
37.50000000,-0.04484790
37.51000000,-0.02744419
37.52000000,-0.00288543
37.53000000,0.00399486
37.54000000,-0.01946741
37.55000000,-0.04092933
37.56000000,-0.03242434
37.57000000,-0.02230370
37.58000000,-0.03293768
37.59000000,-0.03153085
37.60000000,-0.00730505
37.61000000,0.00907199
37.62000000,0.00708070
37.63000000,-0.00812871
37.64000000,-0.03309737
37.65000000,-0.04430094
37.66000000,-0.01764422
37.67000000,0.02273687
37.68000000,0.03360683
37.69000000,0.01296534
37.70000000,-0.01736169
37.71000000,-0.04779539
37.72000000,-0.07059109
37.73000000,-0.06493920
37.74000000,-0.02575418
37.75000000,0.01050856
37.76000000,0.01011612
37.77000000,-0.01419890
37.78000000,-0.02925510
37.79000000,-0.03656402
37.80000000,-0.06163030
37.81000000,-0.07473982
37.82000000,-0.03630929
37.83000000,0.00150833
37.84000000,-0.00768908
37.85000000,-0.02810170
37.86000000,-0.02424067
37.87000000,0.00988661
37.88000000,0.03781698
37.89000000,0.02222999
37.90000000,0.00598873
37.91000000,0.01443359
37.92000000,0.01224253
37.93000000,-0.00122710
37.94000000,-0.01542600
37.95000000,-0.03106988
37.96000000,-0.03426499
37.97000000,-0.02047275
37.98000000,0.00089802
37.99000000,0.00701476
38.00000000,-0.00458190
38.01000000,0.00499502
38.02000000,0.02834091
38.03000000,0.02198690
38.04000000,-0.00541203
38.05000000,-0.03318077
38.06000000,-0.05659907
38.07000000,-0.06523725
38.08000000,-0.06338949
38.09000000,-0.06275396
38.10000000,-0.06468512
38.11000000,-0.07047148
38.12000000,-0.08546238
38.13000000,-0.10728183
38.14000000,-0.10619115
38.15000000,-0.05058901
38.16000000,0.03476992
38.17000000,0.08540548
38.18000000,0.08674572
38.19000000,0.06943058
38.20000000,0.02492146
38.21000000,-0.04302342
38.22000000,-0.07829763
38.23000000,-0.07116391
38.24000000,-0.05273869
38.25000000,-0.03935117
38.26000000,-0.04468368
38.27000000,-0.06401273
38.28000000,-0.07394654
38.29000000,-0.05395609
38.30000000,0.00402072
38.31000000,0.07547491
38.32000000,0.11179132
38.33000000,0.08830448
38.34000000,0.03307604
38.35000000,-0.01118223
38.36000000,-0.02822907
38.37000000,-0.01848663
38.38000000,0.00537841
38.39000000,0.02733816
38.40000000,0.03955224
38.41000000,0.03214375
38.42000000,0.01162833
38.43000000,-0.00670831
38.44000000,-0.03245796
38.45000000,-0.06849830
38.46000000,-0.09671444
38.47000000,-0.10149482
38.48000000,-0.07205999
38.49000000,-0.02084256
38.50000000,0.01612424
38.51000000,0.02309892
38.52000000,0.02449217
38.53000000,0.03874991
38.54000000,0.03581147
38.55000000,-0.00209861
38.56000000,-0.03699784
38.57000000,-0.04801391
38.58000000,-0.05716930
38.59000000,-0.07918789
38.60000000,-0.09739264
38.61000000,-0.08509838
38.62000000,-0.05781001
38.63000000,-0.03984253
38.64000000,-0.00648138
38.65000000,0.04825119
38.66000000,0.08220585
38.67000000,0.06623548
38.68000000,0.01342372
38.69000000,-0.03780922
38.70000000,-0.07381271
38.71000000,-0.09867404
38.72000000,-0.09031840
38.73000000,-0.04634072
38.74000000,-0.02150718
38.75000000,-0.04111618
38.76000000,-0.05259064
38.77000000,-0.03411758
38.78000000,-0.02530162
38.79000000,-0.03253684
38.80000000,-0.04391756
38.81000000,-0.05632689
38.82000000,-0.04591401
38.83000000,-0.01369332
38.84000000,0.00881273
38.85000000,0.02026586
38.86000000,0.03306699
38.87000000,0.03979404
38.88000000,0.03051258
38.89000000,0.01410193
38.90000000,0.00920970
38.91000000,0.00174561
38.92000000,-0.03094575
38.93000000,-0.06326406
38.94000000,-0.07782890
38.95000000,-0.09231421
38.96000000,-0.10445653
38.97000000,-0.09731247
38.98000000,-0.06662597
38.99000000,-0.02682159
39.00000000,0.00634949
